Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2503523,15-Jan-23,Massachusetts,Boston,629 Dorchester Ave,0,1,N/A
2504007,15-Jan-23,Louisiana,Alexandria,100 block of Cottage St,0,1,N/A
2504860,15-Jan-23,Ohio,North Bloomfield,9100 block of SR 45,0,1,N/A
2503122,15-Jan-23,Louisiana,New Orleans,N Claiborne Ave and Kerlerec St,0,2,N/A
2503616,15-Jan-23,Virginia,Portsmouth,2207 Rodman Ave,0,3,N/A
2503636,15-Jan-23,Virginia,Roanoke,700 block of Montrose Ave SE,0,1,N/A
2502902,15-Jan-23,Alabama,Tuscaloosa,400 block of Grace St,1,1,N/A
2503827,14-Jan-23,Virginia,Chesterfield,4300 block of Allworthy Ln,0,1,N/A
2502289,14-Jan-23,Texas,Newton,FM 1004,0,1,N/A
2502545,14-Jan-23,Texas,Dallas,I-35 and Empire Central Pl,0,1,N/A
2502603,14-Jan-23,Minnesota,Saint Paul,200 block of Arch St E,0,1,N/A
2503815,14-Jan-23,Virginia,Chesterfield,N Stevens Hollow Dr,0,1,N/A
2502528,14-Jan-23,Louisiana,Baton Rouge,15959 Tiger Bend Rd,0,1,N/A
2510776,14-Jan-23,Florida,Altamonte Springs,FL-434 and Wekiva Springs Rd,0,1,N/A
2503047,14-Jan-23,Oklahoma,Tulsa,1615 W 59th St,0,1,N/A
2502362,14-Jan-23,Virginia,Suffolk,130 N Commerce St,0,3,N/A
2502498,14-Jan-23,New York,New York (Manhattan),770 11th Ave,0,1,N/A
2504522,14-Jan-23,South Carolina,Winnsboro,2nd St,0,1,N/A
2503004,14-Jan-23,Nebraska,Omaha,Shirley St and Park Ave,0,1,N/A
2503505,14-Jan-23,Illinois,Saint Charles (St Charles),100 block of Walnut Dr,1,1,N/A
2503161,14-Jan-23,Texas,North Richland Hills (Richland Hills),7100 block of Glen Hills Dr,0,1,N/A
2504458,14-Jan-23,Alabama,Eufaula,S Eufaula Ave,0,1,N/A
2502587,14-Jan-23,Ohio,Dayton,418 E 5th St,0,1,N/A
2502457,14-Jan-23,Illinois,Chicago,100 block of E 132nd St,0,1,N/A
2502579,14-Jan-23,Ohio,Dayton,100 block of Dover St,0,1,N/A
2502951,14-Jan-23,New Jersey,Woodbridge,US-1 and S Inman Ave,0,2,N/A
2502455,14-Jan-23,Arizona,Phoenix,7th Ave and Buckeye Rd,0,1,N/A
2502881,14-Jan-23,South Carolina,Sumter,100 block of Wright St,0,1,N/A
2502453,14-Jan-23,Illinois,Chicago,N Hoyne Ave and W Washington Blvd,0,1,N/A
2502346,14-Jan-23,Kentucky,Frankfort,325 St. Clair St,0,2,N/A
2502942,14-Jan-23,Delaware,Townsend,600 block of Cannery Ln,0,1,N/A
2502419,14-Jan-23,New Jersey,Newark,205 Lincoln Ave,0,1,N/A
2502493,14-Jan-23,New York,New York (Manhattan),845 Columbus Ave,0,1,N/A
2502898,14-Jan-23,Virginia,Richmond,N Stevens Hollow Dr,0,1,N/A
2502885,14-Jan-23,California,San Diego,600 block of 68th St,0,1,N/A
2502381,14-Jan-23,North Carolina,Charlotte,Albemarle Rd,0,1,N/A
2502609,14-Jan-23,Wisconsin,Chippewa Falls,Birch St and Bay St,0,1,N/A
2502912,14-Jan-23,California,Victorville,13300 block of Merry Oaks St,0,1,N/A
2502366,14-Jan-23,Washington,Seattle,922 E Pike St,0,3,N/A
2502435,14-Jan-23,Virginia,Bristol,837 Portsmouth Ave,0,1,N/A
2502357,14-Jan-23,Kentucky,Covington,600 block of Main St,0,1,N/A
2502795,14-Jan-23,Kentucky,Louisville,3800 block of River Park Dr,0,1,N/A
2502344,14-Jan-23,North Carolina,Winston Salem (Winston-salem),800 block of Tara Ct,0,1,N/A
2502336,14-Jan-23,California,Stockton,6000 block of Pacific Ave,0,1,N/A
2502331,14-Jan-23,Maryland,Gaithersburg,Rolling Rd,0,1,N/A
2502329,14-Jan-23,Maryland,Capitol Heights,1900 block of Brooks Dr,0,1,N/A
2502745,14-Jan-23,California,Turlock,Market St and S Broadway,1,1,N/A
2502521,14-Jan-23,Kentucky,Lexington,1700 block of Gerald Dr,0,1,N/A
2503454,14-Jan-23,Connecticut,Stratford,Jackson Ave,0,1,N/A
2502605,14-Jan-23,Minnesota,Minneapolis,300 block of Second Ave S,0,2,N/A
2502735,14-Jan-23,North Carolina,Winston Salem (Winston-salem),800 block of Rich Ave,0,2,N/A
2502724,14-Jan-23,Illinois,Chicago,1200 block of W 74th St,0,1,N/A
2502716,14-Jan-23,Illinois,Chicago,4300 block of S Wood St,0,2,N/A
2502714,14-Jan-23,Illinois,Chicago,3200 block of W 85th St,0,1,N/A
2502692,14-Jan-23,Arizona,Tucson,801 S Prudence Rd,0,1,N/A
2502282,14-Jan-23,Texas,Dallas,1000 block of Elsbeth Ave,1,2,N/A
2515799,14-Jan-23,North Carolina,Durham,E Club Blvd,0,1,N/A
2502461,14-Jan-23,Illinois,Chicago,1000 block of W 76th St,0,1,N/A
2502701,14-Jan-23,Iowa,Ames,2601 E 13th St,0,2,N/A
2502696,14-Jan-23,California,Beaumont,500 block of Xenia Ave,0,2,N/A
2502268,14-Jan-23,Texas,Fort Worth,3201 Vaughn Blvd,0,1,N/A
2502185,14-Jan-23,District of Columbia,Washington,Georgia Ave NW and Harvard St NW,0,2,N/A
2502659,14-Jan-23,Florida,Ocala,1700 block of SW 1st St,0,1,N/A
2503366,14-Jan-23,North Carolina,Rocky Mount,Barnes St,0,1,N/A
2502669,14-Jan-23,Washington,Seattle,3900 block of S Warsaw St,0,1,N/A
2502666,14-Jan-23,Florida,Wildwood,Co Rd 510,0,1,N/A
2502648,14-Jan-23,Florida,Gulf Breeze,5500 block of Sea Spray Ct,0,1,N/A
2502235,14-Jan-23,Pennsylvania,Philadelphia,Vine St Expw and Broad St,0,1,N/A
2502223,14-Jan-23,California,Los Angeles,2200 block of W 14th St,0,2,N/A
2503237,14-Jan-23,Florida,Pompano Beach,1400 block of NE 10th St,0,1,N/A
2502626,14-Jan-23,Indiana,Indianapolis,N Keystone Ave and 30th St,0,1,N/A
2502619,14-Jan-23,Illinois,Chicago,8300 block of S Ashland Ave,0,1,N/A
2502617,14-Jan-23,Illinois,Chicago,N/A,0,1,N/A
2502615,14-Jan-23,Wisconsin,Milwaukee,W Auer Ave and N 27th St,0,1,N/A
2504945,14-Jan-23,Pennsylvania,Philadelphia,500 block of E Haines St,0,1,N/A
2502260,14-Jan-23,Texas,San Antonio,16103 Henderson Pass,0,1,N/A
2503168,14-Jan-23,Texas,Houston,8300 block of Wilcrest Dr,0,2,N/A
2502597,14-Jan-23,Michigan,Kalamazoo,Church St and Norway Ave,0,1,N/A
2502516,14-Jan-23,Louisiana,New Orleans,1400 block of Desire St,0,1,N/A
2502473,14-Jan-23,Louisiana,New Orleans,Urquhart St and Elysian Fields Ave,0,1,N/A
2503114,14-Jan-23,Louisiana,New Orleans,Senate St and Hamburg St,0,1,N/A
2502557,14-Jan-23,Massachusetts,Boston,117 Ellington St,0,1,N/A
2503865,14-Jan-23,Tennessee,Nashville,Tusculum Rd and Nolensville Pike,0,1,N/A
2504833,14-Jan-23,Ohio,Toledo,600 block of Mulberry St,0,1,N/A
2502396,14-Jan-23,South Carolina,Andrews,W Myrtle Rd,0,1,N/A
2502550,14-Jan-23,Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,0,4,N/A
2504796,14-Jan-23,Indiana,New Albany,Bono Rd and Olive Ave,0,1,N/A
2503913,14-Jan-23,Texas,El Paso,800 block of Nita Fay Dr,0,1,N/A
2502020,13-Jan-23,Alabama,Mobile,931 Dunlap Cir,0,1,N/A
2502233,13-Jan-23,Illinois,Chicago,2000 block of E 87th St,0,1,N/A
2504675,13-Jan-23,Alabama,Vernon,Tower Rd,0,1,N/A
2505544,13-Jan-23,Tennessee,Nashville,N 6th St,0,1,N/A
2501878,13-Jan-23,Tennessee,Memphis,Park Ave,0,2,N/A
2504524,13-Jan-23,Illinois,Homewood,17500 block of Halsted St,1,1,N/A
2504520,13-Jan-23,South Carolina,Ridgeway,SC-212,0,1,N/A
2501865,13-Jan-23,Oklahoma,Oklahoma City,SE 15th St and S High Ave,0,1,N/A
2501853,13-Jan-23,Virginia,Norfolk,900 block of Merrimac Ave,0,1,N/A
2501869,13-Jan-23,Ohio,Cleveland,3719 Mack Ct,4,1,N/A
2501745,13-Jan-23,District of Columbia,Washington,Ridge Rd SE and C St SE,0,1,N/A
2501740,13-Jan-23,Virginia,Portsmouth,200 block of Dale Dr,0,1,N/A
2501567,13-Jan-23,Texas,Harlingen,2400 block of Pendleton Ave,0,1,N/A
2501723,13-Jan-23,New York,Bronx,1330 Intervale Ave,0,1,N/A
2502104,13-Jan-23,California,Lake Elsinore,18500 block of Hilldale Ln,1,1,N/A
2502046,13-Jan-23,Ohio,Columbus,755 Wedgewood Dr,0,2,N/A
2509573,13-Jan-23,Louisiana,Monroe,1400 block of McKeen Plaza,0,1,N/A
2505085,13-Jan-23,Georgia,Blakely,Liberty St,0,1,N/A
2502416,13-Jan-23,New Jersey,Trenton,168 Passaic St,0,2,N/A
2502140,13-Jan-23,Minnesota,Minneapolis,2019 21st Ave S,0,1,N/A
2501636,13-Jan-23,Maryland,Baltimore,50 block of Caton Ave,1,1,N/A
2502391,13-Jan-23,Georgia,Atlanta,2100 Defoors Ferry Rd NW,0,1,N/A
2502867,13-Jan-23,Georgia,Atlanta,3030 Continental Colony Pkwy SW,0,1,N/A
2501798,13-Jan-23,New Mexico,Roswell,4200 E Pine Lodge Rd,0,1,N/A
2501539,13-Jan-23,North Carolina,Winston Salem (Winston-salem),2500 block of Ladera Crest Ln,0,3,N/A
2502785,13-Jan-23,Wisconsin,Milwaukee,1500 block of S 13th St,0,1,N/A
2506706,13-Jan-23,California,Hanford,200 block of W Ivy St,0,1,N/A
2502601,13-Jan-23,Michigan,Grand Rapids (Kentwood),Breton Rd SE and N Breton Ct SE,0,1,N/A
2502286,13-Jan-23,Pennsylvania,Reading,200 block of Wood St,0,1,N/A
2503370,13-Jan-23,Arizona,Tucson,S Nogales Hwy and E Bilby Rd,1,2,N/A
2502247,13-Jan-23,Pennsylvania,Mc Kees Rocks (Mckees Rocks),300 block of Helen St,0,1,N/A
2502678,13-Jan-23,California,San Bernardino,1300 block of Oregon St,0,1,N/A
2502237,13-Jan-23,California,San Francisco,3100 block of 24th St,0,1,N/A
2518221,13-Jan-23,Michigan,Detroit,13601 Plymouth Rd,0,1,N/A
2502231,13-Jan-23,California,San Diego,Orange Ave and 44th St,0,1,N/A
2501426,13-Jan-23,Florida,Port Charlotte,2681 S Tamiami Trail,0,2,N/A
2501644,13-Jan-23,Illinois,Bolingbrook,299 S Schmidt Rd,0,1,N/A
2501447,13-Jan-23,Indiana,Indianapolis,7500 block of Dublin Ln,0,2,N/A
2501433,13-Jan-23,Illinois,Chicago,W Jackson Blvd and Cicero Ave,0,1,N/A
2501388,13-Jan-23,Pennsylvania,Aliquippa,2300 block of Mill St,1,1,N/A
2502218,13-Jan-23,California,Fresno,S Samson Ave and S MLK Jr Blvd,0,1,N/A
2501692,13-Jan-23,Indiana,Avon,1935 Tartan Ln,0,1,N/A
2501423,13-Jan-23,Florida,Freeport,E Bayou Forest St,0,1,N/A
2502195,13-Jan-23,Illinois,Chicago,3900 block of W Division St,0,1,N/A
2504947,13-Jan-23,Pennsylvania,Philadelphia,4700 block of N Broad St,0,1,N/A
2502193,13-Jan-23,District of Columbia,Washington,2800 block of Hartford St SE,0,1,N/A
2502190,13-Jan-23,District of Columbia,Washington,Florida Ave NW and 8th St NW,0,1,N/A
2504914,13-Jan-23,Washington,Mount Vernon,2601 E Division S,0,2,N/A
2503151,13-Jan-23,Texas,Rowlett,6417 Fairfield Dr,0,3,N/A
2502172,13-Jan-23,New Jersey,Atlantic City,3900 block of Ventnor Ave,0,1,N/A
2502167,13-Jan-23,Arizona,Phoenix,67th Ave and Indian School Rd,0,2,N/A
2502576,13-Jan-23,Connecticut,Hartford,N/A,0,1,N/A
2502151,13-Jan-23,Minnesota,Minneapolis,600 block of W Broadway Ave,0,1,N/A
2502138,13-Jan-23,Minnesota,Minneapolis,4300 block of Girard Ave N,0,1,N/A
2502132,13-Jan-23,Michigan,Detroit,8400 block of Stahelin Ave,0,1,N/A
2502129,13-Jan-23,Michigan,Detroit,Fenkell Ave,0,1,N/A
2503111,13-Jan-23,Mississippi,Walnut (Chalybeate),N/A,1,1,N/A
2502560,13-Jan-23,Louisiana,New Orleans,4th St,0,1,N/A
2502094,13-Jan-23,Texas,Houston,3700 block of Reed Rd,0,1,N/A
2502265,13-Jan-23,Florida,Miami,690 NW 183rd St,0,1,N/A
2502081,13-Jan-23,Wisconsin,Milwaukee,W Townsend St and N 60th St,0,2,N/A
2502023,12-Jan-23,Ohio,Columbus,600 block of Frebis Ave,0,1,N/A
2501167,12-Jan-23,Ohio,Columbus,5000 Block of E Livingston Ave,0,1,N/A
2501118,12-Jan-23,Ohio,Columbus,1300 block of S 17th St,0,1,N/A
2500969,12-Jan-23,Virginia,Troutville,Westview Rd,0,1,N/A
2501750,12-Jan-23,Virginia,Suffolk,900 block of Brook Ave,0,1,N/A
2501219,12-Jan-23,Texas,College Station,600 University Oaks Blvd,0,1,N/A
2501096,12-Jan-23,Minnesota,Saint Paul (West Saint Paul),100 block of Carmel Ave W,0,1,N/A
2502069,12-Jan-23,Colorado,Colorado Springs,300 Gahart Dr,0,1,N/A
2500884,12-Jan-23,Nevada,Henderson,400 block of Tranquil Peak Ct,0,1,N/A
2501114,12-Jan-23,Oklahoma,Tulsa,1010 N 92nd Plz,0,1,N/A
2501903,12-Jan-23,Michigan,Detroit,Liberal St and Schoenherr St,0,2,N/A
2501084,12-Jan-23,Minnesota,Minneapolis,4000 block of 25th Ave S,0,1,N/A
2501010,12-Jan-23,Missouri,Kansas City,700 block of Lewis Ave,1,2,N/A
2501068,12-Jan-23,Michigan,Detroit,1100 block of S Liebold St,0,1,N/A
2501066,12-Jan-23,Michigan,Detroit,N/A,0,1,N/A
2501063,12-Jan-23,Kentucky,Louisville,1400 block of Lillian Ave,0,1,N/A
2501061,12-Jan-23,Maryland,Hyattsville (Cheverly),5800 Newton St,0,1,N/A
2501059,12-Jan-23,Kentucky,Louisville,1000 block of S 2nd St,0,1,N/A
2501048,12-Jan-23,Missouri,Saint Joseph,422 N 16th St,0,1,N/A
2501032,12-Jan-23,New York,Rochester (Greece),500 Paddy Creek Cir,0,1,N/A
2501079,12-Jan-23,Kansas,Wichita,N Lorraine Ave and E 11th St N,0,1,N/A
2501022,12-Jan-23,New York,Bronx,Lafayette Ave and Hollywood Ave,0,1,N/A
2501073,12-Jan-23,Kentucky,Frankfort,I-64 and KY-151,0,1,N/A
2501721,12-Jan-23,Texas,Houston,Armstrong St and Clinton Park St,0,1,N/A
2501109,12-Jan-23,Virginia,Richmond,4000 Midlothian Turnpike,1,1,N/A
2501521,12-Jan-23,South Carolina,Lancaster,991 15th St,1,1,N/A
2500962,12-Jan-23,Wisconsin,Milwaukee,W Lancaster Ave and N 41st St,0,1,N/A
2501499,12-Jan-23,California,Palo Alto,2700 block of Fordham St,0,1,N/A
2501627,12-Jan-23,District of Columbia,Washington,2300 block of 25th St SE,0,1,N/A
2501604,12-Jan-23,Texas,Fort Worth,N/A,0,1,N/A
2500934,12-Jan-23,Delaware,Wilmington,2900 block of N Tatnall St,0,1,N/A
2500595,12-Jan-23,District of Columbia,Washington,14th St NW and V St NW,0,2,N/A
2501297,12-Jan-23,North Carolina,Durham,311 S Lasalle St,0,1,N/A
2505164,12-Jan-23,Georgia,Roswell,N/A,0,1,N/A
2501518,12-Jan-23,California,Oakland,8900 block of MacArthur Blvd,0,2,N/A
2500807,12-Jan-23,Maryland,Riva,421 Porpoise Ln,0,1,N/A
2501107,12-Jan-23,Illinois,Chicago,11040 S Michigan Ave,0,1,N/A
2501647,12-Jan-23,Delaware,Dover,50 block of Stevenson Dr,0,1,N/A
2501385,12-Jan-23,South Carolina,Bennettsville,Maple St and Atkins St,0,1,N/A
2501379,12-Jan-23,South Carolina,North Charleston,6855 Dorchester Rd,0,1,N/A
2501376,12-Jan-23,North Carolina,Whiteville,Martin Luther King Jr Ave and W Lewis St,0,1,N/A
2501373,12-Jan-23,North Carolina,Fayetteville,2302 Gillespie St,0,1,N/A
2501356,12-Jan-23,Georgia,Warner Robins,204 Arnold Blvd,0,1,N/A
2501334,12-Jan-23,Georgia,Atlanta,249 Trinity Ave SW,0,1,N/A
2501308,12-Jan-23,Florida,Jacksonville,7600 block of 103rd St,0,1,N/A
2501305,12-Jan-23,Florida,Jacksonville,7600 block of Price St,0,1,N/A
2501301,12-Jan-23,North Carolina,Winston Salem (Winston-salem),3500 block of Lambeth St,0,1,N/A
2503107,12-Jan-23,Mississippi,Greenville,300 block of Walker St,0,1,N/A
2502131,12-Jan-23,Louisiana,Saint Rose (St Rose),500 block of Turtle Creek Ln,0,1,N/A
2501271,12-Jan-23,Arkansas,Jonesboro,3700 Kristi Lake Dr,0,1,N/A
2501255,12-Jan-23,Florida,Nokomis,Coquina Ct,0,1,N/A
2501401,12-Jan-23,Washington,Renton,64 Rainier Ave S,0,3,N/A
2501151,12-Jan-23,New York,Depew,51 Darwin Dr,0,1,N/A
2502071,12-Jan-23,Connecticut,Bristol,Quaker Ln,0,1,N/A
2502058,12-Jan-23,Colorado,Denver,1100 block of S Pecos St,0,1,N/A
2502041,12-Jan-23,Missouri,Benton,N/A,0,1,N/A
2502038,12-Jan-23,Texas,Fresno,3900 block of Teal Run Meadows Dr,0,1,N/A
2501169,11-Jan-23,Ohio,Columbus,1500 Block of Morse Rd,0,2,N/A
2500740,11-Jan-23,Missouri,Washington,2621 E 5th St,1,1,N/A
2501088,11-Jan-23,Alabama,Dothan,900 block of E Selma St,0,1,N/A
2500468,11-Jan-23,District of Columbia,Washington,830 Bladensburg Rd NE,0,1,N/A
2500444,11-Jan-23,Illinois,Chicago,251 E 121 Pl,0,1,N/A
2500439,11-Jan-23,Illinois,Chicago,5000 block of W Concord Pl,0,1,N/A
2500437,11-Jan-23,Illinois,Chicago,5300 block of S Princeton Ave,0,1,N/A
2500414,11-Jan-23,Illinois,Chicago,2700 block of S Kildare Ave,0,1,N/A
2500460,11-Jan-23,Kentucky,Louisville,N/A,0,2,N/A
2500384,11-Jan-23,Massachusetts,Boston,Valentine St and Washington St,0,2,N/A
2500505,11-Jan-23,Kentucky,Lexington,500 block of Angliana Ave,0,1,N/A
2501044,11-Jan-23,Missouri,Lees Summit,4600 block of NE Whispering Winds Dr,0,1,N/A
2500382,11-Jan-23,Virginia,Portsmouth,300 block of West Rd,0,1,N/A
2501027,11-Jan-23,Missouri,Saint Louis,5100 block of Ashland Ave,0,1,N/A
2501803,11-Jan-23,Texas,Houston,Greens Rd and Imperial Valley Dr,0,1,N/A
2500364,11-Jan-23,Virginia,Hampton,Big Bethel Rd and Todds Ln,1,1,N/A
2501767,11-Jan-23,Pennsylvania,Philadelphia,2700 block of Northview Rd,0,1,N/A
2501268,11-Jan-23,Georgia,Savannah,3680 Ogeechee Rd,0,1,N/A
2500362,11-Jan-23,Pennsylvania,Philadelphia,217 E Tioga St,0,1,N/A
2500387,11-Jan-23,Virginia,Portsmouth,3300 block of  Turnpike Rd,1,1,N/A
2500967,11-Jan-23,Wisconsin,Milwaukee,N 27th St and W Highland Blvd,0,1,N/A
2500220,11-Jan-23,Wisconsin,Milwaukee,8000 block of W Hampton Ave,0,1,N/A
2501602,11-Jan-23,Texas,Fort Worth,2900 block of Manu St,0,1,N/A
2501593,11-Jan-23,Texas,Fort Worth,5529 James Ave,0,1,N/A
2500060,11-Jan-23,Illinois,Chicago,9711 S Ewing Ave,0,1,N/A
2500470,11-Jan-23,District of Columbia,Washington,14th St NW and Sheridan St NW,0,3,N/A
2500063,11-Jan-23,Illinois,Chicago,3457 W Sunnyside Ave,0,1,N/A
2500190,11-Jan-23,Ohio,Youngstown (Boardman),Albert St and McGuffey Rd,0,1,N/A
2500187,11-Jan-23,Ohio,Youngstown,300 block of Edwards Ave,0,1,N/A
2501543,11-Jan-23,Texas,Newton,1000 block of Martin Luther King Dr,0,2,N/A
2500465,11-Jan-23,District of Columbia,Washington,3900 block of S Capitol St SE,1,1,N/A
2513135,11-Jan-23,Texas,Stephenville,FM 2303,0,1,N/A
2500121,11-Jan-23,Texas,Houston,9500 block of Westpark Dr,0,1,N/A
2501486,11-Jan-23,Texas,Abilene,900 block of Nelson St,0,1,N/A
2500127,11-Jan-23,Arizona,Tempe,Mariana St and Orange St,0,1,N/A
2500114,11-Jan-23,North Carolina,Aberdeen,100 block of Armstrong Ln,0,1,N/A
2500857,11-Jan-23,Indiana,Elkhart,700 block of W Garfield Ave,0,1,N/A
2500094,11-Jan-23,Maryland,Baltimore,3000 block of McElderrly St,0,1,N/A
2505019,11-Jan-23,Florida,Belle Glade,N/A,0,1,N/A
2500829,11-Jan-23,Pennsylvania,Allentown,701 Harrison St,0,2,N/A
2500583,11-Jan-23,California,North Hollywood,13007 Victory Blvd,1,1,N/A
2500768,11-Jan-23,Colorado,Denver,1500 block of W 44th Ave,0,1,N/A
2500070,11-Jan-23,Pennsylvania,Pittsburgh,2000 block of Broadway Ave,0,1,N/A
2501405,11-Jan-23,Florida,Fort Walton Beach (Okaloosa Island),Lakeview St,0,1,N/A
2500802,11-Jan-23,Pennsylvania,Mc Kees Rocks (Mckees Rocks),Valley St and Copeland St,0,3,N/A
2500799,11-Jan-23,Illinois,Chicago,7900 block of S Ingleside Ave,0,1,N/A
2500052,11-Jan-23,Washington,Seattle,2100 block of N Northgate Way,0,2,N/A
2500780,11-Jan-23,Pennsylvania,Philadelphia,3300 block of N Front St,0,1,N/A
2500773,11-Jan-23,Pennsylvania,Philadelphia,S 60th St and Catherine St,0,3,N/A
2500754,11-Jan-23,Idaho,Pocatello,400 block of W Griffith Rd,0,1,N/A
2501324,11-Jan-23,Florida,Orlando,Columbia St,0,1,N/A
2500532,11-Jan-23,Connecticut,East Hartford,79 Lafayette Ave,0,1,N/A
2500600,11-Jan-23,Minnesota,Minneapolis,818 Lowry Ave N,1,2,N/A
2500666,11-Jan-23,California,Los Angeles,Reservoir St and Waterloo St,0,1,N/A
2500628,11-Jan-23,California,Fresno,First St and Tulare Ave,0,1,N/A
2500625,11-Jan-23,Alabama,Vincent,500 block of Phillips Dr,0,1,N/A
2500622,11-Jan-23,Wisconsin,Milwaukee,N 53rd St and W Congress St,0,1,N/A
2501790,11-Jan-23,New Mexico,Hobbs,2200 block of E Dunn St,0,1,N/A
2501266,11-Jan-23,New Jersey,Jersey City,245 Martin Luther King Dr,0,1,N/A
2501263,11-Jan-23,Florida,Okeechobee,6000 block of NE 120th St,0,1,N/A
2500593,11-Jan-23,Michigan,Detroit,6900 Grandville Ave,0,1,N/A
2500215,11-Jan-23,Florida,Kissimmee,Boggy Terrace Dr and Simpson Rd,0,1,N/A
2501244,11-Jan-23,Massachusetts,Worcester,Harlem St,0,3,N/A
2500501,11-Jan-23,Louisiana,Covington,LA-36 and Nursery St,0,1,N/A
2507113,11-Jan-23,Texas,Houston,11002 Tower Oaks Blvd,0,1,N/A
2499700,10-Jan-23,Wisconsin,Milwaukee,2700 block of S 16th St,0,1,N/A
2499706,10-Jan-23,Wisconsin,Milwaukee,4200 block of W Fond Du Lac Ave,0,1,N/A
2499901,10-Jan-23,Minnesota,Minneapolis,E 24th St and 3rd Ave S,0,1,N/A
2499859,10-Jan-23,Texas,China Spring,300 Freedman Dr,0,1,N/A
2499863,10-Jan-23,New York,New York (Manhattan),1760 Lexington Ave,0,1,N/A
2499993,10-Jan-23,Indiana,Indianapolis (Lawrence),46th St and Burrwood Dr,1,2,N/A
2499827,10-Jan-23,New York,Bronx,373 E 188th St,0,1,N/A
2499760,10-Jan-23,Louisiana,New Orleans,1200 block of S Roman St,0,1,N/A
2499801,10-Jan-23,Louisiana,New Orleans,10500 block of Hayne Blvd,0,1,N/A
2499780,10-Jan-23,New York,Syracuse,500 block of Erie Blvd W,0,1,N/A
2499778,10-Jan-23,Florida,Tampa,N 50th St,0,1,N/A
2500542,10-Jan-23,Kentucky,Stanford,101 Old Fort Rd,0,1,N/A
2499697,10-Jan-23,Wisconsin,Milwaukee,8300 block of W Appleton Ave,0,1,N/A
2501778,10-Jan-23,Mississippi,Abbeville,Wabash Ave and Alley St,0,2,N/A
2499631,10-Jan-23,Tennessee,Memphis,400 block of Carpenter St,0,1,N/A
2501774,10-Jan-23,Pennsylvania,Philadelphia,1500 block of Pratt St,0,1,N/A
2500166,10-Jan-23,Texas,Austin,S Pleasant Valley Rd and E Stassney Ln,0,1,N/A
2499566,10-Jan-23,Nebraska,Omaha,Grant St and N 43rd St,0,1,N/A
2499719,10-Jan-23,District of Columbia,Washington,Good Hope Rd SE and 15th St SE,0,1,N/A
2499715,10-Jan-23,District of Columbia,Washington,E Capitol St SE and 49th St SE,0,1,N/A
2500309,10-Jan-23,New Mexico,Albuquerque,6900 Zuni Rd SE,0,2,N/A
2499683,10-Jan-23,South Carolina,Myrtle Beach,4807 US Highway 17 Bypass S,0,1,N/A
2499677,10-Jan-23,New Mexico,Albuquerque,Grand Ave NE and Ortiz Dr NE,0,1,N/A
2499627,10-Jan-23,Illinois,Chicago,700 block of S Independence Blvd,0,1,N/A
2499929,10-Jan-23,Minnesota,Minneapolis (Brooklyn Park),8080 Brooklyn Blvd,0,1,N/A
2500232,10-Jan-23,Pennsylvania,Philadelphia,6100 block of Marsden St,0,1,N/A
2500195,10-Jan-23,Florida,Panama City Beach,145 Escanaba Ave,0,1,N/A
2500170,10-Jan-23,Iowa,Waterloo,Peoria St,0,1,N/A
2503424,10-Jan-23,New Mexico,Albuquerque,304 Indiana St SE,0,1,N/A
2499772,10-Jan-23,California,San Diego,4700 block of Nogal Ave,1,2,N/A
2500133,10-Jan-23,South Carolina,Little River,3000 block of Horseshoe Rd N,0,1,N/A
2500129,10-Jan-23,South Carolina,Columbia,4427 Blossom St,0,1,N/A
2499498,10-Jan-23,Missouri,Saint Louis,2700 block of Rottingdean Dr,0,1,N/A
2500119,10-Jan-23,Arizona,Glendale,51st Ave and Camelback Rd,0,1,N/A
2502280,10-Jan-23,New Mexico,Hobbs,E Alameda St and N Marland Blvd,0,1,N/A
2500131,10-Jan-23,Arizona,Yuma,3300 Block of W 5th St,0,1,N/A
2500090,10-Jan-23,Georgia,Atlanta,Northside Dr SW and Larkin St SW,0,1,N/A
2500046,10-Jan-23,Oregon,Portland,15994 E Burnside St,0,2,N/A
2500081,10-Jan-23,Georgia,Vidalia,110 W Tenth St,0,1,N/A
2499440,10-Jan-23,Georgia,Atlanta,960 Constitution Rd SE,0,1,N/A
2500065,10-Jan-23,Pennsylvania,Philadelphia,2801 Cottman Ave,0,1,N/A
2500058,10-Jan-23,District of Columbia,Washington,Southern Ave SE and 30th St SE,0,1,N/A
2499620,10-Jan-23,Illinois,Chicago,1000 block of N Drake Ave,0,1,N/A
2500734,10-Jan-23,Missouri,Kansas City (Raytown),9323 E State Rte 350,0,1,N/A
2500042,10-Jan-23,Mississippi,Vicksburg,1805 Cherry St,0,1,N/A
2500680,10-Jan-23,New Jersey,Fort Lee,Whiteman St,0,1,N/A
2500674,10-Jan-23,New Jersey,Newark,Mountainview Ave and Chelsea Ave,0,1,N/A
2500017,10-Jan-23,Indiana,Indianapolis,1200 block of W 18th St,0,1,N/A
2500003,10-Jan-23,New York,Utica,1500 block of Oneida St,0,1,N/A
2499976,10-Jan-23,Indiana,Indianapolis,3100 block of Breakwater Dr,0,1,N/A
2499991,10-Jan-23,Indiana,Indianapolis,N/A,0,1,N/A
